endTime,artistName,trackName,Day of the Week,msPlayed
2020-04-07 22:27,Enrique Iglesias,I Like It,Tuesday,
2020-04-07 22:27,Mike Perry,The Ocean (feat. Shy Martin),Tuesday,
2020-04-07 22:31,Jayesslee,Secrets,Tuesday,
2020-04-07 22:31,BTOB,For You,Tuesday,
2020-04-07 22:31,Jonas Blue,Perfect Strangers,Tuesday,
2020-04-07 22:31,Major Lazer,En La Cara - Sua Cara Remix,Tuesday,
2020-04-07 22:31,Green Day,American Idiot,Tuesday,
2020-04-07 22:31,Rend Collective,My Lighthouse,Tuesday,
2020-04-07 22:31,The Wanted,We Own The Night,Tuesday,
2020-04-07 22:31,Newsboys,God's Not Dead (Like A Lion),Tuesday,
2020-04-07 22:31,Major Lazer,Cold Water,Tuesday,
2020-04-07 22:31,Lydia Stanley,Shekinah Glory,Tuesday,
2020-04-07 22:31,Kenny Chesney,Get Along,Tuesday,
2020-04-07 22:31,Rachel Platten,Fight Song,Tuesday,
2020-04-07 22:31,Watsky,Moral of the Story,Tuesday,
2020-04-07 22:31,Sammy Adams,All Night Longer,Tuesday,
2020-04-07 22:31,Tiësto,WOW,Tuesday,
2020-04-07 22:31,Linkin Park,In the End,Tuesday,
2020-04-07 22:31,High Valley,Young Forever,Tuesday,
2020-04-07 22:31,NEEDTOBREATHE,Multiplied,Tuesday,
2020-04-07 22:31,Citizen Way,When I'm With You,Tuesday,
2020-04-07 22:31,TobyMac,Me Without You,Tuesday,
2020-04-07 22:31,Capital Kings,Northern Sky (feat. Kb),Tuesday,
2020-04-07 22:31,Randy Houser,Runnin' Outta Moonlight,Tuesday,
2020-04-07 22:31,Twenty One Pilots,Neon Gravestones,Tuesday,
2020-04-07 22:31,Rascal Flatts,Back To Life,Tuesday,
2020-04-07 22:31,Old Dominion,No Such Thing as a Broken Heart,Tuesday,
2020-04-07 22:34,Anthem Lights,Taylor Swift Mash-Up,Tuesday,
2020-04-07 22:34,Selena,Dreaming Of You,Tuesday,
2020-04-07 22:34,Niall Horan,Slow Hands,Tuesday,
2020-04-07 22:34,Flo Rida,"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)",Tuesday,
2020-04-07 22:34,Hailee Steinfeld,"Flashlight (Sweet Life Mix) - From ""Pitch Perfect 2"" Soundtrack",Tuesday,
2020-04-07 22:34,Rachel Platten,Fight Song,Tuesday,
2020-04-07 22:34,Old Dominion,Break Up with Him,Tuesday,
2020-04-07 22:34,Muse,Uprising,Tuesday,
2020-04-07 22:34,Tim McGraw,Shotgun Rider,Tuesday,
2020-04-07 22:34,Alicia Keys,No One,Tuesday,
2020-04-07 22:34,Old Dominion,No Such Thing as a Broken Heart,Tuesday,
2020-04-07 22:37,OneRepublic,Counting Stars,Tuesday,
2020-04-07 22:37,Sammy Adams,Driving Me Crazy,Tuesday,
2020-04-07 22:37,Old Dominion,Half Empty,Tuesday,
2020-04-07 22:38,Common Kings,Wade In Your Water,Tuesday,
2020-04-07 22:38,Vanessa Carlton,A Thousand Miles,Tuesday,
2020-04-07 22:38,The Digital Age,Glow,Tuesday,
2020-04-07 22:38,Zac Brown Band,Lance's Song,Tuesday,
2020-04-07 22:38,Carrie Underwood,Church Bells,Tuesday,
2020-04-07 22:38,Katrina & The Waves,Walking on Sunshine (Rerecorded),Tuesday,
2020-04-07 22:38,Gin Blossoms,Follow You Down - Edit,Tuesday,
2020-04-07 22:38,Keith Urban,You'll Think Of Me - Single Version,Tuesday,
2020-04-07 22:38,Rascal Flatts,I Like The Sound Of That,Tuesday,
2020-04-07 22:38,Sara Evans,Suds in the Bucket,Tuesday,
2020-04-07 22:38,Bowling For Soup,Girl All the Bad Guys Want,Tuesday,
2020-04-07 22:38,Boys Like Girls,Hero / Heroine,Tuesday,
2020-04-07 22:38,Boys Like Girls,Two Is Better Than One,Tuesday,
2020-04-07 22:38,Flo Rida,GDFR (feat. Sage the Gemini and Lookas) - Noodles Remix,Tuesday,
2020-04-07 22:42,Zac Brown Band,Lance's Song,Tuesday,
2020-04-07 22:46,Nickelback,If Everyone Cared,Tuesday,
2020-04-07 22:46,Lifehouse,Halfway Gone,Tuesday,
2020-04-07 22:46,Kenny Chesney,You and Tequila,Tuesday,
2020-04-07 22:46,Ellie Goulding,Burn,Tuesday,
2020-04-07 22:46,Billy Currington,We Are Tonight,Tuesday,
2020-04-07 22:46,Far East Movement,Like A G6,Tuesday,
2020-04-07 22:46,The Beatles,Here Comes The Sun - Remastered 2009,Tuesday,
2020-04-07 22:46,Sean Kingston,Take You There,Tuesday,
2020-04-07 22:46,Jonas Brothers,Strangers,Tuesday,
2020-04-07 22:46,Afroman,Because I Got High,Tuesday,
2020-04-07 22:46,Joey + Rory,"Cheater, Cheater",Tuesday,
2020-04-07 22:46,Barenaked Ladies,One Week,Tuesday,
2020-04-07 22:46,Sara Evans,Suds in the Bucket,Tuesday,
2020-04-07 22:46,Neon Jungle,Trouble,Tuesday,
2020-04-07 22:46,Queen,Bohemian Rhapsody - 2011 Mix,Tuesday,
2020-04-07 22:46,Sky Ferreira,Easy - Music From The Motion Picture Baby Driver,Tuesday,
2020-04-07 22:46,Neil Diamond,Cracklin' Rosie,Tuesday,
2020-04-07 22:46,Luke Bryan,"Huntin', Fishin' And Lovin' Every Day",Tuesday,
2020-04-07 22:46,Chris Wallace,Remember When (Push Rewind),Tuesday,
2020-04-07 22:46,TAEYANG,Wedding Dress,Tuesday,
2020-04-07 22:46,Sammy Adams,L.A. Story (feat. Mike Posner),Tuesday,
2020-04-07 22:46,Jason Aldean,Don't You Wanna Stay (with Kelly Clarkson),Tuesday,
2020-04-07 22:46,NEEDTOBREATHE,Brother (feat. Gavin DeGraw),Tuesday,
2020-04-07 22:46,Keith Urban,Somebody Like You,Tuesday,
2020-04-07 22:46,Luke Bryan,Rain Is A Good Thing,Tuesday,
2020-04-07 22:49,Neil Diamond,Cracklin' Rosie,Tuesday,
2020-04-07 22:52,Owl City,Back Home,Tuesday,
2020-04-07 22:52,Imagine Dragons,On Top Of The World,Tuesday,
2020-04-07 22:52,Kenny Chesney,You and Tequila,Tuesday,
2020-04-07 22:52,ZZ Top,La Grange - 2005 Remaster,Tuesday,
2020-04-07 22:52,Plain White T's,"1, 2, 3, 4",Tuesday,
2020-04-07 22:52,Fall Out Boy,My Songs Know What You Did In The Dark (Light Em Up),Tuesday,
2020-04-07 22:52,J.Fla,Shape of You,Tuesday,
2020-04-07 22:52,Jason Derulo,In My Head,Tuesday,
2020-04-07 22:55,iKON,RHYTHM TA,Tuesday,
2020-04-07 22:55,P!nk,So What,Tuesday,
2020-04-07 22:55,Train,Mermaid,Tuesday,
2020-04-07 22:55,Big Daddy Weave,Redeemed,Tuesday,
2020-04-07 22:55,ItaloBrothers,Boom - Extended Mix,Tuesday,
2020-04-07 22:55,BROWN & GRAY,Top Down,Tuesday,
2020-04-07 22:55,Big Daddy Weave,The Only Name (Yours Will Be),Tuesday,
2020-04-07 22:55,American Authors,Go Big Or Go Home,Tuesday,
2020-04-07 22:55,Sugarland,Stuck Like Glue,Tuesday,
2020-04-07 22:55,The Beatles,"Ob-La-Di, Ob-La-Da - Remastered 2009",Tuesday,
2020-04-07 22:55,Phil Collins,Strangers Like Me,Tuesday,
2020-04-07 22:58,Bloodhound Gang,The Bad Touch,Tuesday,
2020-04-07 22:58,Pentatonix,I Need Your Love,Tuesday,
2020-04-07 22:58,Shane & Shane,Psalm 62,Tuesday,
2020-04-07 22:58,Third Day,Soul On Fire (feat. All Sons & Daughters) (feat. All Sons & Daughters),Tuesday,
2020-04-07 22:58,The Last Sleepless City,Let It Go,Tuesday,
2020-04-07 22:58,Lincoln Brewster,Made New,Tuesday,
2020-04-07 22:58,Kid Cudi,Pursuit Of Happiness (Nightmare),Tuesday,
2020-04-07 22:58,Lawson,Roads,Tuesday,
2020-04-07 22:58,Jake Scott,Ships of Cortez,Tuesday,
2020-04-07 22:58,Thomas Rhett,Be A Light,Tuesday,
2020-04-07 23:02,The All-American Rejects,Dirty Little Secret,Tuesday,
2020-04-07 23:02,Luis Fonsi,Despacito - Remix,Tuesday,
2020-04-07 23:02,Passion,"Lord, I Need You - Live",Tuesday,
2020-04-07 23:02,Sara Bareilles,King of Anything,Tuesday,
2020-04-07 23:02,Gente De Zona,Mas Macarena (feat. Los Del Rio),Tuesday,
2020-04-07 23:02,The Lovin' Spoonful,Do You Believe in Magic?,Tuesday,
2020-04-07 23:02,Bon Jovi,You Give Love A Bad Name,Tuesday,
2020-04-07 23:02,Nathan Lane,"Hakuna Matata - From ""The Lion King""/Soundtrack",Tuesday,
2020-04-07 23:02,Eminem,Not Afraid,Tuesday,
2020-04-07 23:02,Marianas Trench,Desperate Measures,Tuesday,
2020-04-07 23:02,Chris Tomlin,Our God,Tuesday,
2020-04-07 23:02,Eminem,Superman,Tuesday,
2020-04-07 23:02,Chester See & Ryan Higa,Bromance,Tuesday,
2020-04-07 23:02,Steve Wariner,I'm Already Taken,Tuesday,
2020-04-07 23:02,J.Y. Park,Swing Baby,Tuesday,
2020-04-07 23:02,Hollywood Undead,Bullet,Tuesday,
2020-04-07 23:02,Green Day,Good Riddance (Time of Your Life),Tuesday,
2020-04-07 23:02,Hunter Hayes,Wanted,Tuesday,
2020-04-07 23:02,Mitchel Musso,Hey,Tuesday,
2020-04-07 23:02,Fall Out Boy,"Dance, Dance",Tuesday,
2020-04-07 23:02,Buddy Jewell,Sweet Southern Comfort,Tuesday,
2020-04-07 23:02,Miley Cyrus,We Can't Stop,Tuesday,
2020-04-07 23:02,CNCO,Hey DJ,Tuesday,
2020-04-07 23:02,Zac Brown Band,Knee Deep (feat. Jimmy Buffett),Tuesday,
2020-04-07 23:02,Ailee,Teardrop,Tuesday,
2020-04-07 23:02,Britney Spears,Circus - Remastered,Tuesday,
2020-04-07 23:02,Common Kings,Take Her,Tuesday,
2020-04-07 23:02,Shakira,Chantaje (feat. Maluma),Tuesday,
2020-04-07 23:02,fun.,Carry On,Tuesday,
2020-04-07 23:02,Simon & Garfunkel,"Mrs. Robinson - From ""The Graduate"" Soundtrack",Tuesday,
2020-04-07 23:02,Matthew West,Day One,Tuesday,
2020-04-07 23:02,Of Monsters and Men,Little Talks,Tuesday,
2020-04-07 23:02,Brendan Flynn,Yellow Rose,Tuesday,
2020-04-07 23:02,Twenty One Pilots,Not Today,Tuesday,
2020-04-07 23:02,Joseph Vincent,Roller Coaster Ride,Tuesday,
2020-04-07 23:02,Hoodie Allen,Act My Age,Tuesday,
2020-04-07 23:02,BIGBANG,BANG BANG BANG,Tuesday,
2020-04-07 23:02,Plumb,Need You Now (How Many Times),Tuesday,
2020-04-07 23:02,TAEYEON,Cover up,Tuesday,
2020-04-07 23:02,Straight No Chaser,Rhythm of Love / Can't Help Falling in Love - EP Version,Tuesday,
2020-04-07 23:02,Kesha,Your Love Is My Drug,Tuesday,
2020-04-07 23:02,Florida Georgia Line,Cruise - Remix,Tuesday,
2020-04-07 23:02,AKMU,Give Love,Tuesday,
2020-04-07 23:02,Jesse McCartney,Leavin',Tuesday,
2020-04-07 23:02,STARSET,My Demons,Tuesday,
2020-04-07 23:06,Culture Club,Karma Chameleon,Tuesday,
2020-04-07 23:06,Hunter Hayes,I Want Crazy - Encore,Tuesday,
2020-04-07 23:06,BTS,MIC Drop,Tuesday,
2020-04-07 23:06,Rascal Flatts,Mayberry,Tuesday,
2020-04-07 23:06,Zac Brown Band,Tomorrow Never Comes,Tuesday,
2020-04-07 23:06,HIXTAPE,Nothin’ Out Here (HARDY feat. Thomas Rhett),Tuesday,
2020-04-07 23:06,Shawn Mendes,Señorita,Tuesday,
2020-04-07 23:06,Dan Bremnes,Beautiful,Tuesday,
2020-04-07 23:06,Kenny Chesney,All the Pretty Girls,Tuesday,
2020-04-07 23:06,Taio Cruz,Break Your Heart,Tuesday,
2020-04-07 23:06,Joseph Vincent,Never Coming Home,Tuesday,
2020-04-07 23:06,The Fray,How to Save a Life,Tuesday,
2020-04-07 23:06,Luke Bryan,Drink A Beer,Tuesday,
2020-04-07 23:06,Mumford & Sons,The Cave,Tuesday,
2020-04-07 23:06,Taylor Swift,Teardrops On My Guitar - Radio Single Remix,Tuesday,
2020-04-07 23:10,Jimmy Eat World,The Middle,Tuesday,
2020-04-07 23:10,Alan Walker,Sing Me to Sleep,Tuesday,
2020-04-07 23:10,Dan + Shay,Tequila,Tuesday,
2020-04-07 23:10,Ed Sheeran,Remember The Name (feat. Eminem & 50 Cent),Tuesday,
2020-04-07 23:10,Emotional Oranges,West Coast Love,Tuesday,
2020-04-07 23:10,Creedence Clearwater Revival,Have You Ever Seen The Rain,Tuesday,
2020-04-07 23:13,Kalin and Myles,Trampoline,Tuesday,
2020-04-07 23:13,Hunter Hayes,This Girl,Tuesday,
2020-04-07 23:13,Luke Bryan,Drunk On You,Tuesday,
2020-04-07 23:13,Steven Curtis Chapman,Cinderella,Tuesday,
2020-04-07 23:13,Bowling For Soup,Almost,Tuesday,
2020-04-07 23:13,PSY,DADDY,Tuesday,
2020-04-07 23:13,Dagames,Get Out,Tuesday,
2020-04-07 23:13,Andrew Allen,What You Wanted,Tuesday,
2020-04-07 23:13,Luis Fonsi,Échame La Culpa,Tuesday,
2020-04-07 23:13,Rascal Flatts,"Life is a Highway - From ""Cars""",Tuesday,
2020-04-07 23:13,Old Dominion,Written in the Sand,Tuesday,
2020-04-07 23:13,Fefe Dobson,Stuttering,Tuesday,
2020-04-07 23:17,The Fray,Love Don't Die,Tuesday,
2020-04-07 23:17,Luke Bryan,Drunk On You,Tuesday,
2020-04-07 23:17,Beast,Fiction,Tuesday,
2020-04-07 23:17,Bowling For Soup,Almost,Tuesday,
2020-04-07 23:17,Down With Webster,Whoa Is Me,Tuesday,
2020-04-07 23:17,Gary Allan,Every Storm (Runs Out Of Rain),Tuesday,
2020-04-07 23:17,Panic! At The Disco,High Hopes,Tuesday,
2020-04-07 23:17,Stellar Kart,Kiss the Girl,Tuesday,
2020-04-07 23:21,Lady A,What I’m Leaving For,Tuesday,
2020-04-07 23:21,Stellar Kart,A Whole New World,Tuesday,
2020-04-07 23:21,David Guetta,Where Them Girls At (feat. Nicki Minaj & Flo Rida),Tuesday,
2020-04-07 23:21,Bassjackers,These Heights (feat. Caroline Pennell),Tuesday,
2020-04-07 23:34,Rex Orange County,Loving Is Easy,Tuesday,
2020-04-07 23:35,Secondhand Serenade,Fall For You,Tuesday,
2020-04-07 23:37,blink-182,She's Out Of Her Mind,Tuesday,
2020-04-07 23:41,Old Dominion,Nowhere Fast,Tuesday,
2020-04-07 23:41,Taylor Swift,The Lucky One,Tuesday,
2020-04-07 23:41,Macklemore,Glorious (feat. Skylar Grey),Tuesday,
2020-04-07 23:41,Runner Runner,So Obvious,Tuesday,
2020-04-07 23:41,Straight No Chaser,I Won't Give Up (feat. Jason Mraz),Tuesday,
2020-04-07 23:41,Hillsong Worship,Who You Say I Am - Recorded At Sound Stage Nashville,Tuesday,
2020-04-07 23:45,Ne-Yo,She Knows,Tuesday,
2020-04-07 23:45,Pentatonix,"Any Way You Want It (World Championship Medley) - From ""Pitch Perfect 2"" Soundtrack",Tuesday,
2020-04-07 23:45,Calvin Harris,Blame (feat. John Newman),Tuesday,
2020-04-07 23:45,Old Dominion,Nowhere Fast,Tuesday,
2020-04-07 23:45,KB,Not Today Satan,Tuesday,
2020-04-07 23:45,Adam Lambert,Runnin',Tuesday,
2020-04-07 23:45,Straight No Chaser,I Won't Give Up (feat. Jason Mraz),Tuesday,
2020-04-07 23:45,AMP,Never Change,Tuesday,
2020-04-07 23:45,Pitbull,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (feat. Jennifer Lopez & Claudia Leitte),Tuesday,
2020-04-07 23:45,Zac Brown Band,Let It Go,Tuesday,
2020-04-07 23:45,Old Dominion,Snapback,Tuesday,
2020-04-07 23:45,Brad Paisley,Start a Band,Tuesday,
2020-04-07 23:45,Hannah Montana,He Could Be the One,Tuesday,
2020-04-07 23:45,Ashes Remain,I Won't Run Away,Tuesday,
2020-04-07 23:45,Cole Swindell,Let Me See Ya Girl,Tuesday,
2020-04-07 23:45,CeeLo Green,Forget You,Tuesday,
2020-04-07 23:45,KB,Church Clap,Tuesday,
2020-04-07 23:45,Jason Mraz,The Remedy (I Won't Worry),Tuesday,
2020-04-07 23:45,The Tokens,The Lion Sleeps Tonight (Wimoweh),Tuesday,
2020-04-07 23:45,Joseph Vincent,When You're in Love,Tuesday,
2020-04-07 23:45,Creedence Clearwater Revival,Down On The Corner,Tuesday,
2020-04-07 23:45,Ylvis,Mr. Toot,Tuesday,
2020-04-07 23:46,Mumford & Sons,I Will Wait,Tuesday,
2020-04-07 23:52,The Temptations,Papa Was A Rolling Stone,Tuesday,
2020-04-07 23:52,Katy Perry,Hot N Cold,Tuesday,
2020-04-07 23:52,KT Tunstall,Black Horse And The Cherry Tree,Tuesday,
2020-04-07 23:52,MKTO,Party With My Friends,Tuesday,
2020-04-07 23:52,We The Kings,Say You Like Me,Tuesday,
2020-04-07 23:52,Joseph Vincent,Bumble Bee,Tuesday,
2020-04-07 23:52,Michael Jackson,Don't Stop 'Til You Get Enough - Single Version,Tuesday,
2020-04-07 23:52,BTOB,Irresistible Lips,Tuesday,
2020-04-07 23:52,Thousand Foot Krutch,Untraveled Road,Tuesday,
2020-04-07 23:52,Coldplay,Paradise,Tuesday,
2020-04-07 23:52,Selena,Amor Prohibido,Tuesday,
2020-04-07 23:52,Hillsong Worship,Cornerstone - Live,Tuesday,
2020-04-07 23:52,Israel Kamakawiwo'ole,Somewhere Over The Rainbow_What A Wonderful World,Tuesday,
2020-04-07 23:52,Hillsong UNITED,Hosanna,Tuesday,
2020-04-07 23:52,TobyMac,Bring On The Holidays,Tuesday,
2020-04-07 23:52,Top Pop Hits From '98,I Just Want You To Know Who I Am,Tuesday,
2020-04-07 23:53,The B-52's,Rock Lobster,Tuesday,
2020-04-07 23:53,Kane Brown,What Ifs (feat. Lauren Alaina),Tuesday,
2020-04-07 23:53,Michael W. Smith,Sky Spills Over,Tuesday,
2020-04-07 23:53,The Chicks,Wide Open Spaces,Tuesday,
2020-04-07 23:53,Maroon 5,Misery,Tuesday,
2020-04-07 23:53,Big Sean,One Man Can Change The World,Tuesday,
2020-04-07 23:53,Mumford & Sons,Little Lion Man,Tuesday,
2020-04-07 23:53,Becky G,Mayores,Tuesday,
2020-04-07 23:53,Cartel,The Fortunate,Tuesday,
2020-04-07 23:56,R.E.M.,The One I Love - Remastered,Tuesday,
2020-04-07 23:56,King Harvest,Dancing in the Moonlight 2,Tuesday,
2020-04-07 23:56,Olly Murs,Troublemaker (feat. Flo Rida),Tuesday,
2020-04-07 23:56,Joseph Vincent,Save My Love,Tuesday,
2020-04-07 23:56,Billy Joel,Piano Man,Tuesday,
2020-04-07 23:56,Fall Out Boy,Immortals,Tuesday,
2020-04-07 23:56,Selena,Bidi Bidi Bom Bom,Tuesday,
2020-04-07 23:56,Thousand Foot Krutch,Courtesy Call,Tuesday,
2020-04-07 23:56,Panic! At The Disco,Golden Days,Tuesday,
2020-04-07 23:59,Spencer Crandall,Do It All Again,Tuesday,
2020-04-08 00:02,Pentatonix,Sing,Wednesday,
2020-04-08 00:03,Anthem Lights,K-Love Fan Awards: Songs of the Year (2014 Mash-Up),Wednesday,
2020-04-08 00:06,Dean Brody,It's Friday,Wednesday,
2020-04-08 00:10,Shakira,"Whenever, Wherever",Wednesday,
2020-04-08 00:10,Rascal Flatts,Do You Believe In Love,Wednesday,
2020-04-08 00:10,Flo Rida,Club Can't Handle Me (feat. David Guetta) - From the Step Up 3D Soundtrack,Wednesday,
2020-04-08 00:13,Lee Brice,Drinking Class,Wednesday,
2020-04-08 00:13,John Denver,Thank God I'm a Country Boy,Wednesday,
2020-04-08 00:13,Red Velvet,Dumb Dumb,Wednesday,
2020-04-08 00:13,The Bangles,Walk Like an Egyptian,Wednesday,
2020-04-08 00:13,John Newman,Come And Get It,Wednesday,
2020-04-08 00:13,Uncle Kracker,Good to Be Me (feat. Kid Rock) - South River Road Version [South River Road Version],Wednesday,
2020-04-08 00:13,Kid Cudi,Day 'N' Nite (nightmare),Wednesday,
2020-04-08 00:13,The Killers,When You Were Young,Wednesday,
2020-04-08 00:14,Kelly Clarkson,My Life Would Suck Without You,Wednesday,
2020-04-08 00:14,Ed Sheeran,Shape of You,Wednesday,
2020-04-08 00:14,J.Fla,Cold Water,Wednesday,
2020-04-08 00:14,Crowder,Come Alive,Wednesday,
2020-04-08 00:14,Haddaway,"What Is Love - 7"" Mix",Wednesday,
2020-04-08 00:14,Edward Maya,Stereo Love - Radio Edit,Wednesday,
2020-04-08 00:14,Thomas Rhett,Almost,Wednesday,
2020-04-08 00:14,Billy Currington,Hey Girl,Wednesday,
2020-04-08 00:14,Hollywood Undead,Another Way Out,Wednesday,
2020-04-08 00:14,The Offspring,Pretty Fly (For A White Guy),Wednesday,
2020-04-08 00:14,Katy Perry,Dark Horse,Wednesday,
2020-04-08 00:14,Straight No Chaser,Joy to the World,Wednesday,
2020-04-08 00:14,Wild Cherry,Play That Funky Music,Wednesday,
2020-04-08 00:14,Backstreet Boys,As Long as You Love Me,Wednesday,
2020-04-08 00:17,J.Fla,Cold Water,Wednesday,
2020-04-08 00:17,Thomas Rhett,Almost,Wednesday,
2020-04-08 00:17,Coldplay,Hymn for the Weekend - Seeb Remix,Wednesday,
2020-04-08 00:18,"Phillips, Craig & Dean",Great I Am,Wednesday,
2020-04-08 00:18,Hinder,Lips Of An Angel,Wednesday,
2020-04-08 00:18,Jessie J,Bang Bang,Wednesday,
2020-04-08 00:18,Jesus Culture,One Thing Remains - Live,Wednesday,
2020-04-08 00:18,Flo Rida,Right Round - Benny Benassi Remix Edit,Wednesday,
2020-04-08 00:18,Elvis Presley,Stuck on You,Wednesday,
2020-04-08 00:18,Old Dominion,Make It Sweet,Wednesday,
2020-04-08 00:21,Old Dominion,Make It Sweet,Wednesday,
2020-04-08 00:23,Elvis Presley,Stuck on You,Wednesday,
2020-04-08 00:26,Green Day,21 Guns,Wednesday,
2020-04-08 00:26,Edwin McCain,I'll Be - 45 Version,Wednesday,
2020-04-08 00:26,Hypernova,Viva La Resistance,Wednesday,
2020-04-08 00:30,Kansas,Carry on Wayward Son,Wednesday,
2020-04-08 00:30,Farruko,Mi Forma de Ser,Wednesday,
2020-04-08 00:30,Paramore,Misery Business,Wednesday,
2020-04-08 00:30,U2,Beautiful Day,Wednesday,
2020-04-08 00:30,John Travolta,We Go Together - From “Grease”,Wednesday,
2020-04-08 00:30,Rascal Flatts,I Won't Let Go,Wednesday,
2020-04-08 00:31,The Chainsmokers,All We Know (feat. Phoebe Ryan),Wednesday,
2020-04-08 00:31,Edward Sharpe & The Magnetic Zeros,Home - 2019 - Remaster,Wednesday,
2020-04-08 00:31,Jennifer Lopez,Let's Get Loud,Wednesday,
2020-04-08 00:31,Daddy Yankee,Limbo,Wednesday,
2020-04-08 00:31,Ryan Higa,Swg (feat. Golden),Wednesday,
2020-04-08 00:31,Neon Trees,Animal,Wednesday,
2020-04-08 00:34,The Tokens,Tonight I Met an Angel,Wednesday,
2020-04-08 00:34,Post Malone,Candy Paint,Wednesday,
2020-04-08 00:34,Daddy Yankee,Limbo,Wednesday,
2020-04-08 00:34,Daddy Yankee,Limbo,Wednesday,
2020-04-08 00:34,Ryan Higa,Swg (feat. Golden),Wednesday,
2020-04-08 00:34,Ryan Higa,Swg (feat. Golden),Wednesday,
2020-04-08 00:36,The Tokens,Tonight I Met an Angel,Wednesday,
2020-04-08 00:40,Elvis Presley,Heartbreak Hotel,Wednesday,
2020-04-08 00:40,DVBBS,Tsunami - Original Mix,Wednesday,
2020-04-08 00:40,Lenny Kravitz,Are You Gonna Go My Way,Wednesday,
2020-04-08 00:40,Jonas Brothers,S.O.S.,Wednesday,
2020-04-08 00:40,HyunA,Change (Feat. Jun Hyung Yong From BEAST),Wednesday,
2020-04-08 00:40,Post Malone,Candy Paint,Wednesday,
2020-04-08 00:40,Ariana Grande,One Last Time,Wednesday,
2020-04-08 00:40,Chicago,Hard to Say I'm Sorry / Get Away - 2006 Remaster,Wednesday,
2020-04-08 00:40,Major Lazer,Light It Up,Wednesday,
2020-04-08 00:40,Aerosmith,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",Wednesday,
2020-04-08 00:41,AMP,Far Greater,Wednesday,
2020-04-08 00:41,Journey,Don't Stop Believin',Wednesday,
2020-04-08 00:41,Joseph Vincent,Blue Skies,Wednesday,
2020-04-08 00:41,Big Daddy Weave,Overwhelmed,Wednesday,
2020-04-08 00:41,Uncle Kracker,Drift Away,Wednesday,
2020-04-08 00:41,Jayesslee,Payphone,Wednesday,
2020-04-08 00:41,Robin Schulz,Sugar (feat. Francesco Yates),Wednesday,
2020-04-08 00:41,Five For Fighting,100 Years,Wednesday,
2020-04-08 00:41,Ryan Higa,What Makes You Successful,Wednesday,
2020-04-08 00:41,Ed Sheeran,Photograph,Wednesday,
2020-04-08 00:41,Jason Mraz,I'm Yours,Wednesday,
2020-04-08 00:41,G-Eazy,Good Life (with G-Eazy & Kehlani),Wednesday,
2020-04-08 00:41,Keith Urban,Somewhere In My Car,Wednesday,
2020-04-08 00:41,Watsky,"Hey, Asshole",Wednesday,
2020-04-08 00:41,Miley Cyrus,The Climb,Wednesday,
2020-04-08 00:44,Anthem Lights,Best Thing,Wednesday,
2020-04-08 00:44,TobyMac,Steal My Show,Wednesday,
2020-04-08 00:44,Chris Young,Drowning - Piano Version,Wednesday,
2020-04-08 00:44,Sean Kingston,Eenie Meenie,Wednesday,
2020-04-08 00:44,Mike Posner,Cooler Than Me,Wednesday,
2020-04-08 00:44,Amy Winehouse,Rehab,Wednesday,
2020-04-08 00:44,Skillet,Monster,Wednesday,
2020-04-08 00:44,Steven Cooper,I Can,Wednesday,
2020-04-08 00:44,Elton John,Don't Go Breaking My Heart,Wednesday,
2020-04-08 00:44,The Dartmouth Aires,Remix to Ignition,Wednesday,
2020-04-08 00:45,Selena Gomez,Bad Liar,Wednesday,
2020-04-08 00:45,El Chombo,Quieren Chorizo,Wednesday,
2020-04-08 00:45,Meredith Andrews,Soar,Wednesday,
2020-04-08 00:45,Rita Ora,Your Song,Wednesday,
2020-04-08 00:45,Crowder,I Am,Wednesday,
2020-04-08 00:45,Lifehouse,Falling In,Wednesday,
2020-04-08 00:45,Eli Young Band,Crazy Girl,Wednesday,
2020-04-08 00:45,Eric Church,Drink In My Hand,Wednesday,
2020-04-08 00:45,Sammy Adams,Love Again (feat. Madison Love),Wednesday,
2020-04-08 00:47,Chris Young,Town Ain't Big Enough,Wednesday,
2020-04-08 00:50,Alvaro,Welcome To The Jungle - Original Mix,Wednesday,
2020-04-08 00:50,MAX,Gibberish,Wednesday,
2020-04-08 00:50,Brett Young,Sleep Without You,Wednesday,
2020-04-08 00:50,Twenty One Pilots,Heavydirtysoul,Wednesday,
2020-04-08 00:50,The Foundations,Build Me Up Buttercup,Wednesday,
2020-04-08 00:51,Starfield,Hosanna,Wednesday,
2020-04-08 00:51,Greek Fire,Top of the World,Wednesday,
2020-04-08 00:51,Nicky Jam,Muévelo,Wednesday,
2020-04-08 00:51,The All-American Rejects,Gives You Hell,Wednesday,
2020-04-08 00:51,Hillsong Worship,"Mighty To Save - Live At Sydney Entertainment Centre, Sydney, Australia/2006",Wednesday,
2020-04-08 00:51,Jason Mraz,I Won't Give Up,Wednesday,
2020-04-08 00:51,John Parr,St. Elmos Fire (Man in Motion),Wednesday,
2020-04-08 00:51,Aminé,Wedding Crashers,Wednesday,
2020-04-08 00:51,J.Fla,Don't Let Me Down,Wednesday,
2020-04-08 00:51,James Bay,Let It Go,Wednesday,
