endTime,artistName,trackName,Day of the Week,Genres,msPlayed
5/5/2020 5:09,TobyMac,See The Light - Radio Version,Tuesday,"['ccm', 'christian alternative rock', 'christian hip hop', 'christian music', 'worship']",51420
5/5/2020 5:21,Keith Urban,Polaroid,Tuesday,"['australian country', 'australian pop', 'contemporary country', 'country', 'country road']",36200
5/5/2020 5:22,Florida Georgia Line,I Love My Country - Acoustic At Home,Tuesday,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",81210
5/5/2020 5:23,Hillsong Worship,Awake My Soul - Live,Tuesday,"['ccm', 'christian music', 'russian ccm', 'world worship', 'worship']",61520
5/5/2020 5:26,The Killers,Fire In Bone,Tuesday,"['modern rock', 'permanent wave', 'rock']",35100
5/5/2020 5:27,The Killers,Human,Tuesday,"['modern rock', 'permanent wave', 'rock']",62810
5/5/2020 5:32,The Kinks,You Really Got Me - Mono Mix,Tuesday,"['album rock', 'art rock', 'british invasion', 'classic rock', 'dance rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock', 'roots rock']",72230
5/5/2020 5:33,The Kinks,Lola - Coca Cola Version,Tuesday,"['album rock', 'art rock', 'british invasion', 'classic rock', 'dance rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock', 'roots rock']",38570
5/5/2020 5:33,The Kinks,You Really Got Me - 2014 Remastered Version,Tuesday,"['album rock', 'art rock', 'british invasion', 'classic rock', 'dance rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock', 'roots rock']",31810
5/5/2020 5:35,The Kinks,Sunny Afternoon - Mono Mix,Tuesday,"['album rock', 'art rock', 'british invasion', 'classic rock', 'dance rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock', 'roots rock']",37660
5/5/2020 5:35,The Kinks,All Day and All of the Night,Tuesday,"['album rock', 'art rock', 'british invasion', 'classic rock', 'dance rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock', 'roots rock']",33160
5/5/2020 20:03,Starfield,Filled With Your Glory,Tuesday,"['canadian ccm', 'ccm', 'christian alternative rock', 'christian music', 'worship']",143153
5/5/2020 20:07,Zac Brown Band,The Wind,Tuesday,"['contemporary country', 'country', 'country road', 'modern country rock']",167095
5/5/2020 20:09,The Kinks,Victoria - Stereo Mix,Tuesday,"['album rock', 'art rock', 'british invasion', 'classic rock', 'dance rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock', 'roots rock']",105248
5/5/2020 20:53,The Kinks,Victoria - Stereo Mix,Tuesday,"['album rock', 'art rock', 'british invasion', 'classic rock', 'dance rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock', 'roots rock']",220280
5/5/2020 21:01,Kings of Leon,Sex on Fire,Tuesday,"['modern rock', 'rock']",203346
5/5/2020 21:06,Declan McKenna,Brazil,Tuesday,"['indie pop', 'modern alternative rock', 'modern rock', 'rock']",252306
5/5/2020 21:12,The Kinks,You Really Got Me - Mono Mix,Tuesday,"['album rock', 'art rock', 'british invasion', 'classic rock', 'dance rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock', 'roots rock']",134253
5/5/2020 21:23,Rascal Flatts,Fast Cars And Freedom,Tuesday,"['contemporary country', 'country', 'country road', 'pop rock']",262186
5/6/2020 2:18,Luke Combs,Six Feet Apart,Wednesday,['contemporary country'],199068
5/6/2020 2:22,Billy Joel,The Longest Time,Wednesday,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",208220
5/6/2020 5:32,Declan McKenna,Brazil,Wednesday,"['indie pop', 'modern alternative rock', 'modern rock', 'rock']",116930
5/6/2020 15:10,ABBA,Mamma Mia,Wednesday,"['europop', 'swedish pop']",215266
5/6/2020 15:43,Luke Combs,Beautiful Crazy,Wednesday,['contemporary country'],193200
5/6/2020 15:49,Paolo Nutini,New Shoes,Wednesday,"['british soul', 'neo mellow', 'scottish singer-songwriter']",203653
5/6/2020 15:55,Uncle Kracker,Smile,Wednesday,"['country', 'country road', 'pop rock']",201626
5/6/2020 15:59,Luke Bryan,One Margarita,Wednesday,"['contemporary country', 'country', 'country road']",193426
5/6/2020 16:15,The Kinks,Victoria - Stereo Mix,Wednesday,"['album rock', 'art rock', 'british invasion', 'classic rock', 'dance rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock', 'roots rock']",220280
5/6/2020 16:41,Emotional Oranges,Sundays,Wednesday,['alternative r&b'],189093
5/6/2020 16:48,Stealers Wheel,Stuck In The Middle With You,Wednesday,"['classic rock', 'classic uk pop', 'folk rock', 'soft rock']",203893
5/6/2020 17:17,Old Dominion,No Such Thing as a Broken Heart,Wednesday,"['contemporary country', 'country road']",176083
5/6/2020 17:22,Blue Öyster Cult,Burnin' for You,Wednesday,"['album rock', 'art rock', 'blues rock', 'classic rock', 'hard rock', 'metal', 'rock', 'soft rock']",271000
5/6/2020 17:26,Elton John,Don't Go Breaking My Heart,Wednesday,"['glam rock', 'mellow gold', 'piano rock', 'soft rock']",271133
5/6/2020 17:30,The Kinks,Victoria - Stereo Mix,Wednesday,"['album rock', 'art rock', 'british invasion', 'classic rock', 'dance rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock', 'roots rock']",220280
5/6/2020 17:32,The Kinks,You Really Got Me - Mono Mix,Wednesday,"['album rock', 'art rock', 'british invasion', 'classic rock', 'dance rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock', 'roots rock']",134253
5/6/2020 17:35,Kenny Chesney,American Kids,Wednesday,"['contemporary country', 'country', 'country road']",182960
5/6/2020 17:42,Carpenters,Top Of The World,Wednesday,"['adult standards', 'brill building pop', 'mellow gold', 'soft rock']",179173
5/6/2020 17:48,Dan + Shay,Road Trippin',Wednesday,"['contemporary country', 'pop']",101504
5/6/2020 17:51,The Beach Boys,I Get Around (Mono),Wednesday,"['baroque pop', 'brill building pop', 'classic rock', 'folk rock', 'psychedelic rock', 'rock', 'sunshine pop']",129248
5/6/2020 17:54,Led Zeppelin,Immigrant Song - Remaster,Wednesday,"['album rock', 'classic rock', 'hard rock', 'rock']",144106
5/6/2020 17:57,Rascal Flatts,Dance,Wednesday,"['contemporary country', 'country', 'country road', 'pop rock']",199271
5/6/2020 17:59,Merle Haggard,Mama Tried,Wednesday,"['bakersfield sound', 'country', 'country rock', 'nashville sound', 'outlaw country']",134453
5/6/2020 18:03,Old Dominion,Snapback,Wednesday,"['contemporary country', 'country road']",205322
5/6/2020 18:07,John Parr,St. Elmos Fire (Man in Motion),Wednesday,"['album rock', 'mellow gold', 'new wave pop', 'soft rock']",251800
5/6/2020 18:10,Simple Plan,Jet Lag (feat. Natasha Bedingfield),Wednesday,"['canadian pop punk', 'canadian punk', 'canadian rock', 'pop punk']",204526
5/6/2020 18:18,Jonas Brothers,Lovebug,Wednesday,"['boy band', 'dance pop', 'pop', 'pop dance', 'pop rock', 'post-teen pop']",218408
5/6/2020 18:48,Boston,Peace of Mind,Wednesday,"['album rock', 'art rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",300194
5/6/2020 18:55,Hinder,Lips Of An Angel,Wednesday,"['alternative metal', 'nu metal', 'pop rock', 'post-grunge']",256431
5/6/2020 18:59,Justin Moore,If Heaven Wasn't So Far Away,Wednesday,"['arkansas country', 'contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",223280
5/6/2020 19:03,Fall Out Boy,"Sugar, We're Goin Down",Wednesday,"['emo', 'modern rock', 'pop punk']",229093
5/6/2020 19:10,Keith Urban,Even The Stars Fall 4 U,Wednesday,"['australian country', 'australian pop', 'contemporary country', 'country', 'country road']",239400
5/6/2020 22:05,Jelani Aryeh,Stella Brown,Wednesday,"['alternative r&b', 'bedroom soul']",187415
5/6/2020 22:07,Declan McKenna,Brazil,Wednesday,"['indie pop', 'modern alternative rock', 'modern rock', 'rock']",82119
5/6/2020 22:17,Tiësto,WOW,Wednesday,"['big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'trance', 'tropical house']",148125
5/6/2020 22:20,Skillet,Feel Invincible,Wednesday,"['alternative metal', 'christian alternative rock', 'christian music', 'christian rock']",193241
5/7/2020 20:53,Sam Hunt,Hard To Forget,Thursday,"['contemporary country', 'country pop']",204760
5/7/2020 21:38,Carrie Underwood,Some Hearts,Thursday,"['contemporary country', 'country', 'country dawn', 'country road', 'dance pop', 'oklahoma country', 'pop', 'post-teen pop']",228426
5/7/2020 21:46,KANA-BOON,Silhouette,Thursday,"['anime', 'j-pop', 'j-poprock', 'j-rock']",240133
5/7/2020 22:02,Spencer Crandall,Do It All Again,Thursday,"['contemporary country', 'country pop']",203018
5/7/2020 22:27,Old Dominion,My Heart Is a Bar,Thursday,"['contemporary country', 'country road']",238986
5/8/2020 5:56,Zac Brown Band,Mango Tree,Friday,"['contemporary country', 'country', 'country road', 'modern country rock']",75850
5/8/2020 8:40,Christina Perri,A Thousand Years,Friday,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",149690
5/8/2020 21:56,Billy Joel,The Longest Time,Friday,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",130665
5/8/2020 22:03,Luke Combs,Six Feet Apart,Friday,['contemporary country'],195764
5/8/2020 22:13,The Weeknd,Blinding Lights,Friday,"['canadian contemporary r&b', 'canadian pop', 'pop']",200040
5/8/2020 22:19,Declan McKenna,Brazil,Friday,"['indie pop', 'modern alternative rock', 'modern rock', 'rock']",114885
5/8/2020 23:47,The Kinks,Victoria - Stereo Mix,Friday,"['album rock', 'art rock', 'british invasion', 'classic rock', 'dance rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock', 'roots rock']",35410
5/9/2020 0:32,Luke Combs,Six Feet Apart,Saturday,['contemporary country'],199068
5/9/2020 0:47,The Kinks,Victoria - Stereo Mix,Saturday,"['album rock', 'art rock', 'british invasion', 'classic rock', 'dance rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock', 'roots rock']",213674
5/9/2020 0:50,Joseph Vincent,Set You Free,Saturday,"['pop', 'viral pop']",203091
5/9/2020 0:52,Sammy Johns,Chevy Van,Saturday,"['jawaiian', 'polynesian pop']",79644
5/9/2020 0:54,Sammy Johns,Chevy Van,Saturday,"['jawaiian', 'polynesian pop']",98590
5/9/2020 1:01,Plain White T's,Rhythm Of Love,Saturday,"['neo mellow', 'pop', 'pop punk', 'pop rock']",195848
5/9/2020 1:07,Chris Young,Town Ain't Big Enough,Saturday,"['contemporary country', 'country', 'country road', 'modern country rock']",171800
5/9/2020 1:08,Olly Murs,Dance with Me Tonight,Saturday,"['dance pop', 'europop', 'pop', 'pop dance', 'pop rock', 'post-teen pop', 'talent show', 'tropical house', 'uk pop']",42641
5/9/2020 2:01,The Foundations,Build Me Up Buttercup,Saturday,"['brill building pop', 'bubblegum pop', 'folk rock', 'motown']",177533
5/9/2020 2:02,Jonas Brothers,BB Good,Saturday,"['boy band', 'dance pop', 'pop', 'pop dance', 'pop rock', 'post-teen pop']",65200
5/9/2020 2:06,Christina Perri,A Thousand Years,Saturday,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",277069
5/9/2020 2:27,Luke Combs,Beautiful Crazy,Saturday,['contemporary country'],193200
5/9/2020 2:28,Anthem Lights,Follow Your Heart,Saturday,"['ccm', 'christian alternative rock', 'christian music', 'viral pop']",40176
5/9/2020 2:31,Lady A,What I’m Leaving For,Saturday,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road', 'neo mellow', 'pop rock']",197643
5/9/2020 2:34,Blake Shelton,Nobody But You (Duet with Gwen Stefani) - Acoustic,Saturday,"['contemporary country', 'country', 'country road', 'oklahoma country']",198413
5/9/2020 2:38,Luke Combs,Six Feet Apart,Saturday,['contemporary country'],190391
5/9/2020 21:54,The Kinks,Victoria - Stereo Mix,Saturday,"['album rock', 'art rock', 'british invasion', 'classic rock', 'dance rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock', 'roots rock']",189993
5/9/2020 22:09,Bobby Day,Rockin' Robin,Saturday,"['doo-wop', 'rhythm and blues', 'rock-and-roll', 'rockabilly']",160080
